Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
GDP per capita (current US$),NY.GDP.PCAP.CD,Latvia,LVA,3361.64086880275,3578.00190041351,4136.93329688951,5145.19523190241,6378.66652057115,7594.90238431362,9723.44690174779,14113.5291277327,16467.1436879405,12331.9285524089,11420.9940032836,13338.9622350852,13847.3379393194,15007.4918561719,15742.3913381908,13786.4567953114,14331.7515885049,15695.1151541059,17865.0310947642,17883.3494113217,18096.2027073394,20930.3982374189,21779.5042572825
GDP per capita (current US$),NY.GDP.PCAP.CD,Lebanon,LBN,3994.86114388889,4021.17726323273,4307.10082699491,4458.1085803754,4625.30424673265,4630.00921353301,4665.96280134547,5162.03295880358,5957.69675411548,7149.7914980484,7695.24541457279,7914.1095681645,8500.1805629403,8255.20921055985,7665.37969186256,7802.75136769776,8172.29947599133,8679.89742212366,9225.84515486901,8925.42186017072,5599.95752260733,4136.14657516013,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Lesotho,LSO,443.949949675926,412.962296184389,388.367476377443,580.937283828998,761.181038791723,850.775315507556,910.618563398363,848.077371929249,885.65930324266,866.475127181991,1104.8115468317,1265.85794508512,1205.85998481002,1141.3609231718,1165.05065002416,1113.83683453612,994.239764062067,1062.4561920176,1162.97885412072,1061.22335618067,917.356381258442,1029.50618912869,969.935760159406
GDP per capita (current US$),NY.GDP.PCAP.CD,Liberia,LBR,301.87646966176,303.858805600124,302.881886846333,242.449937167219,287.274691932321,290.541214909265,323.841225769427,377.951628798097,456.144699881365,452.745228889857,497.020365397034,573.526422156584,644.455576742833,717.635753333907,713.734882389203,699.662946853965,722.131226789418,706.892691974846,700.037039377706,665.878447568436,597.529691893048,675.66318584916,754.532842914744
GDP per capita (current US$),NY.GDP.PCAP.CD,Libya,LBY,7424.35347156722,6465.62220261983,3789.20526972462,4738.8284754506,5823.63794340523,8108.05260794233,10060.361041075,11158.1122737785,13921.8992346112,9560.8038078711,11611.3585954261,7784.13321371462,15765.4197906677,12589.5297148358,9408.75254634115,7867.5157311439,7945.00605015965,10529.1162687455,11838.2987072109,10542.4290201042,7034.65836433258,5908.9513231651,6716.09598462328
GDP per capita (current US$),NY.GDP.PCAP.CD,Liechtenstein,LIE,75210.1331775911,74658.453942256,79797.5468904958,90317.7368065187,100710.606348234,105751.498912828,114652.242430174,130908.389678938,143540.573432591,126261.397282982,141466.827324144,158603.608966707,149461.78557146,173659.411799089,179467.516166777,167809.269874833,165845.995200652,170875.682067431,175286.679024684,167259.160311816,165287.186766512,197504.548936258,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Lithuania,LTU,3293.22997867086,3525.79363185461,4141.59270180102,5499.42898911387,6700.32719189382,7854.76527867855,9230.70798102521,12285.4470537014,14944.996652175,11820.7761591359,11987.508411647,14376.9478643932,14367.709424872,15729.6524666512,16551.018202078,14263.9645773495,15008.3132445526,16885.4073948373,19186.359591641,19615.5491450175,20381.8557827478,23849.6156993566,25064.808914729
GDP per capita (current US$),NY.GDP.PCAP.CD,Luxembourg,LUX,48659.5988753233,48440.1420151355,53005.7339209179,65689.3214536911,76544.9170868473,80988.1376230858,90788.8004876145,107475.320297978,120422.137934157,109419.746953106,110885.991378721,119025.057203467,112584.676270958,120000.140729859,123678.702143275,105462.012584423,106899.293549552,110193.213797228,116786.511654677,112726.439672814,116905.370396853,133711.794435985,125006.021815486
GDP per capita (current US$),NY.GDP.PCAP.CD,"Macao SAR, China",MAC,15684.7795496765,15622.7030493852,16393.7437301859,17828.9539685654,22381.9231911914,24886.5805921909,29637.7670637369,35782.8607152865,39745.7618028691,39754.9761535003,50676.3870819204,64528.3628232928,74111.6011863847,86853.4770469877,90873.6024865671,73220.6355551661,71919.054918813,78896.2747485132,84779.4536941057,82998.6361006441,37474.7345945939,45104.8921800265,34584.8590938779
GDP per capita (current US$),NY.GDP.PCAP.CD,North Macedonia,MKD,1861.89899780644,1823.02267682636,1989.13537265159,2440.47882968871,2795.89739346219,3072.67963241319,3362.97069325398,4079.39040357019,4841.25366017816,4584.71243091987,4577.68954288046,5098.09470097215,4728.31307850676,5241.05360094583,5495.73138040533,4861.55615984223,5149.58676436907,5450.49706853299,6108.73917044261,6070.38805358275,5965.45023195365,6778.56287821774,6591.47131411961
GDP per capita (current US$),NY.GDP.PCAP.CD,Madagascar,MDG,285.466463233818,325.460301083713,310.92971094405,359.534384676518,277.50782658828,311.793126649035,330.522670008512,427.83632916955,522.830621952534,455.407373772766,459.375407996579,516.902539255093,504.173737710132,526.688019635403,517.136183122584,455.63803458407,464.61615837171,503.498058680237,512.543991506858,512.27966560241,462.404228818383,503.352081190858,516.592615982213
GDP per capita (current US$),NY.GDP.PCAP.CD,Malawi,MWI,225.952456739454,217.240473296394,431.696660975605,386.317242013575,407.588990013244,417.102263364075,443.523675665125,478.028076481469,557.519009408402,630.109154083703,688.139191185368,769.052599195882,563.061539677727,501.19717297875,534.126977149089,544.276872741836,454.443266065248,500.165547203323,537.932204050438,584.362867276266,622.184591270706,633.609733179475,645.158692067185
GDP per capita (current US$),NY.GDP.PCAP.CD,Malaysia,MYS,4087.56259349384,3941.12266621369,4177.10494176499,4454.52676383656,4924.33811126582,5536.83748306949,6137.15053996313,7144.00023998183,8343.3033817446,7167.87719423373,8880.14580454109,10209.3719445027,10601.5104558966,10727.6690215542,11045.5801207599,9699.60046342736,9555.66959336559,9979.70447282371,11073.9789704691,11132.1027429418,10164.344431073,11134.6229528189,11993.1876132994
GDP per capita (current US$),NY.GDP.PCAP.CD,Maldives,MDV,2209.98823138762,3028.05083041721,3069.03987217911,3539.80155158827,4060.53441281363,3789.23201352259,5010.16342484565,5746.64425436129,6743.13096281125,6719.33026775987,7158.06142131359,7409.33190310175,7447.41560461439,8222.55803576643,8872.128379429,9480.43151420101,9708.14134750478,10194.7461477043,11034.7235971635,11349.8592642235,7216.81637110947,10076.3175303966,11780.8169102421
GDP per capita (current US$),NY.GDP.PCAP.CD,Mali,MLI,263.498384244829,299.412175316254,326.966659054935,381.948546279227,427.717319974613,473.995046803835,506.911838699572,579.257140881674,676.127001144005,680.649958587557,688.327865858558,810.182556036129,753.392137501905,778.797052798816,818.430341392215,723.504204947663,750.051809102295,795.682801553765,856.356596550603,840.175746366299,822.906136832132,881.510088733585,833.297255093071
GDP per capita (current US$),NY.GDP.PCAP.CD,Malta,MLT,10432.328062168,10402.2333313615,11289.8897447166,13669.4972171661,15197.056610121,15888.1724565995,16723.8842735356,19485.8711529324,22205.3567709304,21083.2770528363,21798.9142935915,23155.103527089,22526.5370208632,24769.5962287121,26753.2733830814,24921.7141769982,25623.9416320597,28813.1853396512,31785.8848300917,31727.0070746362,29597.6361628521,34881.2912726609,34127.5105566356
GDP per capita (current US$),NY.GDP.PCAP.CD,Marshall Islands,MHL,2127.24070522278,2257.25470016356,2417.39210217264,2411.29135852311,2442.07954441076,2533.56460606953,2633.28659976387,2773.41870535549,2712.37364352609,2810.53309200828,3001.31982926464,3238.88731570104,3445.31540332931,3611.69964168874,3672.68093377497,3703.64905889496,4153.11717602268,4507.622862229,4771.35920442167,5186.83384237084,5545.60026741253,6130.4371365469,6225.17922244115
GDP per capita (current US$),NY.GDP.PCAP.CD,Mauritania,MRT,660.303861060692,632.214141751138,629.781901660249,711.382482153206,801.778683129563,974.657585946703,1272.08243396613,1378.21510363371,1610.2369793316,1418.94084292347,1646.13042756814,1919.45227079679,1850.38496774479,1929.77563929612,1715.38883792802,1562.72683648828,1579.20071673512,1634.64215833074,1749.95423645373,1800.87518658218,1836.29241098592,1998.39400265586,2065.15551570106
GDP per capita (current US$),NY.GDP.PCAP.CD,Mauritius,MUS,3929.08178166029,3856.63078754099,4018.94889731864,4793.72247422093,5388.06245268972,5282.90011111013,5695.97525509869,6574.6635764099,8030.05228087539,7318.12640972422,8000.37643182154,9197.04299089459,9291.23627601053,9764.64413060045,10366.3550754936,9507.87133656424,9965.72531085228,10841.6847754844,11643.4605962124,11403.2527870674,9011.04288445023,9068.98018051209,10256.2303053576
GDP per capita (current US$),NY.GDP.PCAP.CD,Mexico,MEX,7581.84564147003,8009.15833972447,8032.99212058539,7473.93237537911,7883.5231908285,8702.11448090478,9545.28672531477,10178.4422371206,10589.9518745518,8495.65308070414,9823.16407600128,10766.6099388208,10842.7330888296,11317.4910611485,11490.0216901556,10098.1731805195,9152.73722334937,9693.33009125499,10130.3206984553,10434.5783651735,8894.89065003643,10359.1498625832,11496.5228716049
GDP per capita (current US$),NY.GDP.PCAP.CD,"Micronesia, Fed. Sts.",FSM,2088.20954444136,2152.5252795941,2165.48682048718,2195.18715620947,2155.78169026723,2256.01135749054,2298.63645841833,2344.40346200197,2420.7490064763,2598.40360440538,2760.0113395546,2885.44124871393,3023.58544607879,2920.70086272777,2928.44878191958,2891.32210264749,3022.65362747328,3320.3549760029,3623.32933678299,3734.99492723045,3639.41269869588,3588.75993317482,3713.95536246102
GDP per capita (current US$),NY.GDP.PCAP.CD,Moldova,MDA,440.538683980372,507.404076252819,570.799866188293,682.319095965299,897.178494749468,1034.39197746993,1183.02481442894,1531.21618590748,2110.55305353857,1898.43975710988,2436.79935102421,2941.36224066021,3044.8084324815,3321.04397795719,3289.16784588695,2749.91303825395,2847.63506882245,3454.95469039113,4156.95750022299,4404.95042249597,4376.24249318339,5274.74484719747,5714.43048840294
GDP per capita (current US$),NY.GDP.PCAP.CD,Monaco,MCO,81763.8276688413,82410.4004966217,90151.5464032213,111309.869748198,125435.894305312,130818.981946144,143289.072903488,184639.750063228,204097.113958028,168957.10787757,161780.745361248,179369.268180394,165497.097810044,185055.517569114,195772.724261668,170338.680381498,174412.494536127,173611.687859934,193968.090133158,199382.838585354,182537.387370109,235132.784182144,240862.18244774
GDP per capita (current US$),NY.GDP.PCAP.CD,Mongolia,MNG,463.853881903101,512.819469988285,559.827709012681,633.946559636492,784.912071951003,986.018040837747,1322.64067515404,1625.31847375123,2134.94983195668,1718.91402182752,2660.28817507398,3793.74365523458,4402.30452266711,4422.30087600131,4211.93943552954,3919.35121343969,3690.75677759847,3708.24822134669,4165.02282101895,4394.94715044543,4041.17414564367,4566.14013029182,5045.50470031666
GDP per capita (current US$),NY.GDP.PCAP.CD,Montenegro,MNE,1627.06511911987,1909.59870186179,2106.6350684523,2789.15906483509,3380.16512135859,3674.6179242797,4425.67887307803,5976.39414454596,7367.75190910882,6727.10776676969,6688.40259641346,7328.78943085498,6586.39970256684,7188.86361611271,7387.87296917548,6517.19267514764,7033.43962398373,7803.35824465203,8850.3749248372,8909.6538759126,7677.37132106817,9465.96153027794,10093.4387007266
GDP per capita (current US$),NY.GDP.PCAP.CD,Morocco,MAR,1492.37707519531,1500.36340332031,1590.4873046875,1936.09020996094,2177.798828125,2237.576171875,2433.21264648438,2751.42358398438,3180.17065429688,3118.1416015625,3067.85180664063,3302.453125,3164.00463867188,3377.6435546875,3430.53442382813,3139.22827148438,3132.9521484375,3288.50268554688,3492.67260742188,3498.58276367188,3258.26904296875,3767.52490234375,3441.99145507813
GDP per capita (current US$),NY.GDP.PCAP.CD,Mozambique,MOZ,333.775138348215,310.095062515845,318.308992526757,343.128747081482,403.020713102699,438.793472737165,458.615152006485,508.044895625424,591.439837606183,546.600732462517,494.584022000439,615.278659781153,681.49212857369,681.065114197441,690.443218144276,603.838513777915,435.760991009624,464.294721264472,510.379996498468,512.21576378384,456.581928995106,504.037787143107,558.298606448221
GDP per capita (current US$),NY.GDP.PCAP.CD,Myanmar,MMR,195.550995666386,140.776163930913,145.817533865002,223.063775892621,223.229846970577,251.170356995896,301.58191391586,416.600432244227,653.866000185961,752.944035899187,1003.03345506033,1204.49647224228,1193.54764896001,1189.96476533347,1281.43871813127,1159.34020074533,1218.21703407842,1263.28526342903,1288.41808699092,1415.37967619462,1479.61368925363,1231.69466580785,1149.21121846296
GDP per capita (current US$),NY.GDP.PCAP.CD,Namibia,NAM,2156.09024524858,1916.2558622279,1773.43155446127,2571.98239738661,3407.85064848415,3692.75260281301,4027.96170615871,4394.51734135638,4222.32618912577,4322.62926597991,5445.42006302741,5873.05938103204,6017.17836541483,5463.03136620996,5544.10406844675,4965.67276506551,4614.89207493896,5453.57062341501,5687.38104280011,5126.17614281673,4252.04172014353,4919.18895548026,5031.11503011478
GDP per capita (current US$),NY.GDP.PCAP.CD,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,4644.35549364565,6328.10267224703,9675.95968504209,8825.97858075408,9063.00223035953,7587.25441038889,8528.63015087044,9361.03739658919,10985.8743965037,10316.5278229326,10124.7006220945,11632.6925020419,11970.9382798352
GDP per capita (current US$),NY.GDP.PCAP.CD,Nepal,NPL,223.711891850609,240.705159164552,238.861254119722,246.48583783973,279.724200317908,309.310420053588,341.028140039374,386.529586362442,466.693379122712,475.63597612014,589.165434913038,791.225576719446,794.092559357612,809.384457749825,827.74470490585,882.307663444541,880.224893639824,1027.96547447264,1161.5343496373,1185.68231817311,1139.18989203941,1229.39420516246,1336.54604729847
GDP per capita (current US$),NY.GDP.PCAP.CD,Netherlands,NLD,26214.498549887,26896.5481111196,29343.2449960602,35750.9746630269,40436.6182310407,41994.7135305232,44900.9381441374,51799.2085521047,57879.9437553916,52722.2130568997,50999.7451168879,54230.3129029852,50070.1416045904,52198.8975607454,52900.537415323,45193.4032187971,46039.1059284098,48675.2223350213,53044.5324352253,52476.2732533327,52162.5701150406,58727.8705471475,57025.01245598
GDP per capita (current US$),NY.GDP.PCAP.CD,New Caledonia,NCL,16039.169165098,15174.2784558844,16885.8943867434,21817.3151192465,25770.5310511611,26861.698544729,29604.0525466296,36864.8575980884,37353.7374256261,35391.0880349722,37494.8952028518,40697.6528593173,37294.0228471229,38503.2540609118,39675.5664792121,32428.5722348241,32286.9104984753,33876.3290941463,36495.1959423457,34934.5794300065,34877.6356349199,37247.4931167883,35745.1850468561
GDP per capita (current US$),NY.GDP.PCAP.CD,New Zealand,NZL,13641.1027183822,13882.8568268586,16874.1874918196,21913.7081719961,25420.234882944,27751.0654708859,26654.5932018985,32479.9817381467,31252.9625640673,28209.3623271229,33676.7741239925,38387.6270784076,39973.3807587223,42976.6495882584,44572.8987536626,38630.7265886928,40058.1961621466,42910.9728362488,43236.8866923404,42796.4305818389,41760.5947840005,49996.4206725811,48418.5916631992
GDP per capita (current US$),NY.GDP.PCAP.CD,Nicaragua,NIC,996.89785199474,1025.10850978461,993.38411432576,999.885953957977,1075.99856237763,1158.88129036183,1223.08314801605,1323.83906546824,1493.90485273615,1438.09661601851,1495.73375442812,1644.80148124531,1746.42125435257,1794.78918809148,1913.52134831663,2025.32143224265,2079.45102735861,2127.28281786358,1981.85836665362,1905.63832831484,1876.60737823677,2064.92924633583,2255.42599496242
GDP per capita (current US$),NY.GDP.PCAP.CD,Niger,NER,192.877725789359,203.52648886842,223.352392861667,263.091231815682,281.325360212044,316.365647620285,331.103767973979,384.718345483996,472.178427355585,458.421890235321,471.61268796898,507.602495302453,525.047284914011,548.157848842165,560.754475169279,481.111301105002,497.036120831726,514.543398015622,568.599659746618,549.81612778082,564.841662317524,590.629494752737,585.404929171026
GDP per capita (current US$),NY.GDP.PCAP.CD,Nigeria,NGA,563.047086217561,583.085838768235,733.537888694616,786.802214827723,992.74539908679,1250.40691277354,1652.15400173092,1876.41303262801,2227.79034922679,1883.88778309689,2280.11128904338,2504.87910104512,2728.02278831129,2976.75683168398,3200.95279935925,2679.5542234874,2144.78034442697,1941.87947889475,2125.83449073877,2334.02364318105,2074.61374667422,2065.77441035114,2162.63373428577
GDP per capita (current US$),NY.GDP.PCAP.CD,Northern Mariana Islands,MNP,..,..,16640.3151810477,16603.4600592311,16829.3972015911,15371.2423035132,14986.3760217984,14877.0816812054,15641.657782516,13933.6791923724,14772.4961635883,13880.4265041889,14247.7893007888,14806.0067892829,16044.4307312558,17665.1007493109,24054.9156122269,30751.6410731534,25862.7544529262,23687.2718520599,17302.9221368504,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Norway,NOR,38178.2368777076,38601.897639231,43170.557174499,50250.3298214345,57768.6980958462,67047.1704558264,74434.4996835671,85502.2677087731,97503.5407803783,80347.5700665184,88163.2085931423,101221.813476644,102175.919298374,103553.840134417,97666.6951838749,74809.9658049898,70867.3609970749,76131.8384032764,82792.8427113304,76430.5889473338,68340.0181033702,90655.3910229392,106177.197179078
GDP per capita (current US$),NY.GDP.PCAP.CD,Oman,OMN,8321.39386651557,8191.51283162468,8380.03895178727,8896.90253020963,10030.4444262065,12357.7013911873,14533.7294232494,16151.275839059,22974.2773504319,17937.9795676859,22552.1990071233,24166.0963053624,24722.6388245874,23563.9405992228,23121.2063768559,18777.4330589162,17082.2061998982,17802.5751178049,19887.5743113149,19132.1522739094,16707.6230063214,19509.4664633867,25056.7948608378
GDP per capita (current US$),NY.GDP.PCAP.CD,Pakistan,PAK,644.457156981743,610.143231600736,599.789410758775,673.382966037094,774.785335734991,832.751137517234,909.032403273312,1012.18279419002,1087.51477702611,985.349300762774,1011.59718017727,1161.04432084751,1236.89276298823,1259.66836828623,1303.18536985282,1421.83527830089,1468.82208238833,1567.6406123353,1620.74259148331,1437.1658330724,1322.31478539554,1506.10829305917,1588.8798287911
GDP per capita (current US$),NY.GDP.PCAP.CD,Palau,PLW,7416.48078677887,7913.45067581198,8220.48763286484,7744.6277665996,8297.89521273924,9603.79708537139,9805.92282990978,10270.4585355778,10380.2690817715,9960.84138956762,10029.28802589,10795.5646929825,11835.3839295665,12418.8261724235,13580.0067430883,15761.3633809149,16743.376740009,16011.6611537815,16152.3892325347,15738.4670127261,14349.3168192188,12921.8273205171,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Panama,PAN,4099.00653989315,4084.2585357057,4163.52195937827,4304.10697986678,4629.02931602921,4953.12997978141,5385.56424337546,6205.82157550354,7197.11078610101,7618.43845900774,8124.55830734871,9403.43990821634,10767.2931788172,11932.2862205866,12837.2479584282,13669.5594424097,14382.2323819969,15185.9724813803,16156.0742859681,16472.8317470488,13293.3331951688,15491.2898013383,17357.628633794
GDP per capita (current US$),NY.GDP.PCAP.CD,Papua New Guinea,PNG,639.279199918609,540.673889592354,509.030491857518,580.59816717438,624.03532132549,748.735073405033,1245.47417602948,1379.12699349288,1635.03956584558,1578.96862832112,1879.24055902232,2303.8266113635,2653.09278970276,2578.49864720758,2742.25004998231,2502.07344498028,2332.67588834678,2495.14077312932,2584.32780208122,2593.77555393227,2446.08468660615,2624.60411021362,3115.92292304288
GDP per capita (current US$),NY.GDP.PCAP.CD,Paraguay,PRY,1728.34074341006,1630.1908460827,1361.24928059287,1436.76490433294,1776.93225816866,1960.51476554933,2426.41709770871,3194.26298162817,4360.4291089526,3920.18607071017,4725.72634101583,5776.2818479967,5617.10491786787,6410.81470278733,6629.41699277341,5861.40189546648,5759.04219789251,6136.0583014952,6242.96145417898,5807.83879407975,5353.34806456279,5959.44179393627,6153.05565720044
GDP per capita (current US$),NY.GDP.PCAP.CD,Peru,PER,1941.318259717,1925.97942030475,2003.97108061855,2126.13782387391,2393.66589710452,2702.23770075461,3123.32015935927,3572.36358879114,4184.88598248749,4164.97048299155,5047.2046433225,5826.83230656078,6475.72044267849,6697.18774707052,6614.83081997934,6180.11926810233,6163.86042474328,6676.30879274916,6912.10398761205,6955.88082448096,6063.62692279047,6635.46414809173,7125.82993135746
GDP per capita (current US$),NY.GDP.PCAP.CD,Philippines,PHL,1073.26443619332,991.147982051369,1037.17478776606,1049.38649463156,1122.85552182107,1245.2865836997,1452.22140548112,1741.60351144895,1990.35612886581,1893.28164063577,2201.77682813479,2431.19996066282,2671.77752181561,2847.56794274704,2935.92859830401,2974.29691673713,3038.15203684461,3077.43441889625,3194.67270132209,3413.84904430419,3224.42281121767,3460.53938169242,3498.5098055874
GDP per capita (current US$),NY.GDP.PCAP.CD,Poland,POL,4501.47996121234,4991.24435799511,5207.129304207,5701.63886301914,6681.30975087388,8021.54789037388,9035.53275810927,11254.3140875349,13995.7811598115,11525.9007370991,12504.2501856093,13776.3883624327,13010.7555868425,13558.3411314221,14181.9486817352,12560.051419682,12378.8117641782,13815.4999463758,15504.5089370714,15700.0135796738,15816.8204021382,18050.2794441161,18688.0044867103
GDP per capita (current US$),NY.GDP.PCAP.CD,Portugal,PRT,11526.3720667968,11734.7649743954,12936.6928204482,15797.7821340276,18064.1580932987,18780.12751241,19839.4540499032,22811.0564844365,24949.0413566739,23151.2154130712,22520.6423124045,23217.2954965207,20563.7136012629,21653.1959752225,22103.7009703321,19250.1065376852,19991.9724878805,21490.429863104,23562.5545228191,23330.817288932,22242.406417972,24661.1664874576,24515.2658507319
GDP per capita (current US$),NY.GDP.PCAP.CD,Puerto Rico,PRI,16192.1269719638,18123.1987019918,18731.4593897378,19557.1202492358,20988.9923326534,21959.322696986,22935.9411586313,23664.8823485096,24898.3345857045,25768.7258883384,26435.74878578,27278.8830499205,27944.7338937424,28513.1657351067,28981.4573305866,29763.4883013861,30627.1634017011,31108.7527508912,31615.0667918433,32916.866800639,31427.4291136799,32601.5656391821,35208.6371888414
GDP per capita (current US$),NY.GDP.PCAP.CD,Qatar,QAT,27494.7713320186,25836.2707926738,27151.032498866,31440.2207124561,40792.2764702117,52468.4456475056,59978.86120736,64706.9899026035,79811.5977371757,60733.9817002272,73021.3097525035,92992.9971307452,98041.3622380894,97630.8255152088,93126.1494633822,66984.9102002396,58467.2355711087,59407.6980498883,66264.081168209,62827.3969543275,52315.6600783117,66858.7417226715,87661.4501457275
GDP per capita (current US$),NY.GDP.PCAP.CD,Romania,ROU,1659.92904910528,1825.19299373184,2119.85509684554,2679.40626016154,3494.99056448955,4618.00350802913,5757.53127301178,8360.33775916596,10435.2179803541,8548.04859012993,8397.80917311457,9560.15942530942,8930.72991164974,9497.20647561211,10031.3421526698,8976.9544892648,9404.38125929526,10727.9708633184,12494.4235789649,12957.9991142218,13047.4566563993,14946.624968678,15786.8017421977
GDP per capita (current US$),NY.GDP.PCAP.CD,Russian Federation,RUS,1771.59411621094,2100.3525390625,2377.52954101563,2975.123046875,4102.36474609375,5323.455078125,6920.19970703125,9101.2392578125,11635.2841796875,8562.82421875,10674.990234375,14311.064453125,15420.859375,15974.6220703125,14095.646484375,9313.021484375,8704.89453125,10720.33203125,11287.3544921875,11536.2587890625,10194.44140625,12532.05078125,15270.7060546875
GDP per capita (current US$),NY.GDP.PCAP.CD,Rwanda,RWA,255.111967825778,239.145676416436,234.835125300954,249.574756958438,270.323307927217,325.050066322768,358.13922674387,427.457146851438,529.567594997793,565.018681122182,594.160254467019,650.991484187704,706.202003531135,704.485625539362,724.792350347061,733.887472832132,728.869618913457,756.547641107379,768.943661203909,806.100820273159,773.773260850509,821.171394808138,966.232071361993
